week_year,district,week,year,avg_temp,rainfall,humidity,disease_raw,cases
05_2010,Kozhikode,5,2010,27.14,0.0,69.0,HEPATITIS_A,148.0
05_2010,Palakkad,5,2010,28.24,0.0,50.57,HEPATITIS_A,148.0
05_2010,Jobat,5,2010,21.92,0.0,41.57,DIPHTHERIA,17.0
05_2010,Burhanpur,5,2010,22.2,0.0,42.57,DENGUE,17.0
06_2010,Kundam,6,2010,20.29,0.0,42.14,CHOLERA,23.0
06_2010,Ajaigarh,6,2010,19.87,0.0,51.14,FOOD_POISONING,2.0
06_2010,Sirmour,6,2010,19.04,0.0,53.0,SCRUB_TYPHUS,17.0
06_2010,Dharashiv,6,2010,24.08,0.0,39.86,DENGUE,17.0
06_2010,Gadchiroli,6,2010,24.38,0.0,49.86,MALARIA,19.0
06_2010,Nandurbar,6,2010,24.21,0.0,52.14,CHOLERA,23.0
06_2010,Palghar,6,2010,26.39,0.0,52.57,MALARIA,19.0
06_2010,Dimapur,6,2010,17.29,0.0,69.43,HEPATITIS_A,148.0
07_2010,Nayagarh,7,2010,24.36,0.0,58.57,FOOD_POISONING,2.0
07_2010,Nuapada,7,2010,24.58,0.0,37.29,MEASLES,1.0
07_2010,Karaikal,7,2010,26.04,0.0,72.14,DENGUE,17.0
07_2010,Jhalawar,7,2010,22.53,5.8,58.0,TYPHOID,17.0
07_2010,Almora,7,2010,11.47,47.6,70.29,HEPATITIS_A,148.0
07_2010,Majuli,7,2010,20.08,0.8,70.57,HEPATITIS_A,148.0
07_2010,Jharsuguda,7,2010,24.09,0.0,44.71,HEPATITIS_A,148.0
07_2010,Leporiang Circle,7,2010,13.25,23.3,82.43,SCRUB_TYPHUS,17.0
07_2010,Lumla District Tawang,7,2010,8.93,3.5,82.57,SCRUB_TYPHUS,17.0
07_2010,Raigarh,7,2010,24.19,0.0,43.71,DENGUE,17.0
08_2010,Srinagar,8,2010,2.54,26.0,51.57,RABIES,17.0
08_2010,Yadgir,8,2010,28.91,0.0,42.29,CHOLERA,23.0
08_2010,Jhabua,8,2010,22.61,0.0,33.86,DENGUE,17.0
08_2010,Aurangabad,8,2010,25.21,0.8,41.29,DENGUE,17.0
08_2010,Bhandara,8,2010,25.19,10.3,53.86,MALARIA,19.0
08_2010,Kolhapur,8,2010,28.29,0.0,43.86,DENGUE,17.0
08_2010,Deogarh,8,2010,20.91,6.1,56.0,DENGUE,17.0
09_2010,Baran,9,2010,24.29,0.1,40.29,HEPATITIS_A,148.0
09_2010,Ganganagar,9,2010,23.14,6.5,67.29,DENGUE,17.0
09_2010,Kumbakonam,9,2010,28.34,0.0,70.43,HEPATITIS_A,148.0
09_2010,Trichy Corporation,9,2010,29.2,0.0,62.0,HEPATITIS_A,148.0
09_2010,Haveli,9,2010,25.64,0.0,44.0,MALARIA,19.0
09_2010,Bindki,9,2010,22.39,0.0,60.43,DENGUE,17.0
09_2010,Machhlishahr,9,2010,22.46,0.1,57.71,MEASLES,1.0
09_2010,Nainital,9,2010,11.11,10.7,71.71,HEPATITIS_A,148.0
09_2010,Anantnag,9,2010,5.15,80.6,64.57,MEASLES,1.0
10_2010,Kathua,10,2010,18.33,6.1,57.86,DENGUE,17.0
10_2010,Deoghar,10,2010,26.67,0.0,37.71,DENGUE,17.0
10_2010,Palakkad,10,2010,30.76,1.4,61.71,HEPATITIS_A,148.0
10_2010,Malappuram,10,2010,29.31,2.2,68.29,HEPATITIS_A,148.0
10_2010,Kaimganj,10,2010,24.15,0.4,53.71,DENGUE,17.0
10_2010,Dudhi,10,2010,26.5,0.0,41.14,DENGUE,17.0
10_2010,Balod,10,2010,29.93,0.0,32.57,FOOD_POISONING,2.0
11_2010,Bangalore,11,2010,26.3,0.0,46.57,DENGUE,17.0
11_2010,Kozhikode,11,2010,29.58,0.2,72.29,HEPATITIS_A,148.0
11_2010,Pune,11,2010,28.79,3.4,44.14,DENGUE,17.0
11_2010,Nagaon,11,2010,24.59,0.0,60.0,LEPTOSPIROSIS,17.0
11_2010,Nagaon,11,2010,24.59,0.0,60.0,HEPATITIS_A,148.0
12_2010,Dakshina,12,2010,30.18,2.8,70.14,CHICKENPOX,17.0
12_2010,Sabarkantha,12,2010,29.7,0.0,30.86,MEASLES,1.0
12_2010,Pune,12,2010,29.13,0.0,36.57,CHIKUNGUNYA,17.0
12_2010,Malappuram,12,2010,29.84,5.9,69.0,DENGUE,17.0
13_2010,Kamrup-M,13,2010,26.47,50.0,68.57,MEASLES,1.0
13_2010,Kamrup,13,2010,26.91,106.4,65.0,FOOD_POISONING,2.0
13_2010,Siwan,13,2010,31.39,0.0,30.71,CHICKENPOX,17.0
13_2010,Banaskantha,13,2010,28.22,0.0,37.14,MEASLES,1.0
14_2010,Gurgaon,14,2010,29.24,0.3,27.71,MEASLES,1.0
14_2010,East,14,2010,27.61,3.7,48.14,CHICKENPOX,17.0
14_2010,Belagavi,14,2010,29.26,0.0,40.43,,17.0
14_2010,Mysuru,14,2010,28.37,0.1,59.14,CHOLERA,23.0
14_2010,Sundargarh,14,2010,33.26,0.0,23.86,FOOD_POISONING,2.0
14_2010,Bharatpur,14,2010,30.06,0.0,25.57,MEASLES,1.0
15_2010,Bharatpur,15,2010,31.31,0.0,20.14,MEASLES,1.0
16_2010,Hailakandi,16,2010,27.29,30.8,81.0,CHICKENPOX,17.0
16_2010,Banka,16,2010,32.41,0.8,54.71,CHICKENPOX,17.0
16_2010,Jamui,16,2010,33.36,1.2,47.43,CHICKENPOX,17.0
16_2010,Jamui,16,2010,33.36,1.2,47.43,FOOD_POISONING,2.0
16_2010,Munger,16,2010,31.07,2.1,55.0,CHICKENPOX,17.0
16_2010,Korba,16,2010,34.62,0.0,21.14,MEASLES,1.0
16_2010,Surat,16,2010,30.59,0.0,66.14,MEASLES,1.0
16_2010,Kollam,16,2010,29.38,40.9,79.0,CHICKENPOX,17.0
17_2010,Akola,17,2010,34.44,0.0,21.43,MEASLES,1.0
17_2010,Yavatmal,17,2010,36.18,0.0,18.14,MEASLES,1.0
17_2010,Koraput,17,2010,27.66,11.7,56.29,MEASLES,1.0
17_2010,Nizamabad,17,2010,34.94,0.0,21.86,FOOD_POISONING,2.0
18_2010,Kaushambi,18,2010,33.39,6.5,37.86,MEASLES,1.0
18_2010,Surveillance,18,2010,30.8,8.6,74.71,HEPATITIS_A,148.0
19_2010,Darrang,19,2010,26.85,102.9,86.29,FOOD_POISONING,2.0
19_2010,Kurukshetra,19,2010,30.81,19.7,46.29,MEASLES,1.0
19_2010,Dumka,19,2010,30.04,37.2,69.71,MEASLES,1.0
19_2010,Gadag,19,2010,30.12,0.9,56.14,CHICKENPOX,17.0
19_2010,Akola,19,2010,34.84,0.0,26.14,MEASLES,1.0
20_2010,Dhule,20,2010,33.76,0.0,35.57,MEASLES,1.0
20_2010,Nagpur,20,2010,37.35,0.0,17.29,CHICKENPOX,17.0
20_2010,Yavatmal,20,2010,37.64,0.0,17.57,MEASLES,1.0
20_2010,Gurdaspur,20,2010,31.26,1.5,28.14,FOOD_POISONING,2.0
20_2010,Barmer,20,2010,34.39,0.0,31.0,HEPATITIS_A,148.0
20_2010,Madhubani,20,2010,32.49,1.7,53.86,CHICKENPOX,17.0
21_2010,Gandhinagar,21,2010,36.51,0.0,34.0,FOOD_POISONING,2.0
21_2010,Surat,21,2010,32.29,0.0,66.86,MEASLES,1.0
21_2010,Palghar,21,2010,32.53,0.0,64.71,MALARIA,19.0
21_2010,Koraput,21,2010,25.72,87.5,79.0,RABIES,17.0
21_2010,Paramakudi,21,2010,33.05,11.2,61.14,DENGUE,17.0
22_2010,Jorhat,22,2010,26.81,81.3,86.14,CHOLERA,23.0
22_2010,Lakhimpur,22,2010,26.54,34.7,83.71,MEASLES,1.0
22_2010,Gopalganj,22,2010,30.55,9.6,64.86,MEASLES,1.0
22_2010,Jamnagar,22,2010,32.35,0.0,66.0,MEASLES,1.0
22_2010,Porbandar,22,2010,30.59,0.0,74.71,MEASLES,1.0
22_2010,East,22,2010,26.31,9.8,70.71,FOOD_POISONING,2.0
22_2010,Kolar,22,2010,28.95,12.6,59.71,CHICKENPOX,17.0
22_2010,Tumkur,22,2010,27.45,4.1,68.0,CHICKENPOX,17.0
23_2010,Kollam,23,2010,27.68,80.0,85.86,FOOD_POISONING,2.0
23_2010,Barnala,23,2010,33.85,6.5,32.14,CHICKENPOX,17.0
23_2010,Sas,23,2010,31.16,14.8,72.86,MEASLES,1.0
23_2010,Bikaner,23,2010,34.74,2.0,34.57,FOOD_POISONING,2.0
24_2010,Nawada,24,2010,36.44,0.0,36.0,CHICKENPOX,17.0
24_2010,Morbi,24,2010,32.93,4.2,60.43,MEASLES,1.0
24_2010,Tumkur,24,2010,24.72,45.0,81.0,DENGUE,17.0
24_2010,Jalna,24,2010,32.89,5.8,45.14,MEASLES,1.0
24_2010,Khurda,24,2010,34.27,0.0,31.71,CHICKENPOX,17.0
25_2010,Nagaon,25,2010,28.39,162.4,88.71,LEPTOSPIROSIS,17.0
25_2010,Kalaburagi,25,2010,27.5,35.3,77.29,CHOLERA,23.0
25_2010,Beed,25,2010,27.43,78.3,77.43,DENGUE,17.0
25_2010,Darrang,25,2010,28.59,85.6,87.29,LEPTOSPIROSIS,17.0
26_2010,Darrang,26,2010,27.66,157.6,91.0,SCRUB_TYPHUS,17.0
26_2010,Banaskantha,26,2010,34.11,0.6,51.0,,17.0
26_2010,Ghazipur,26,2010,33.63,17.1,63.0,DENGUE,17.0
26_2010,Jhansi,26,2010,37.36,1.3,35.57,LEPTOSPIROSIS,17.0
26_2010,Cachar,26,2010,27.63,110.8,88.29,MALARIA,19.0
26_2010,Dhubri,26,2010,27.91,192.8,89.57,MEASLES,1.0
26_2010,Sibsagar,26,2010,27.66,163.3,90.43,FOOD_POISONING,2.0
26_2010,Tinsukia,26,2010,27.14,100.4,89.0,CHICKENPOX,17.0
26_2010,Jamnagar,26,2010,31.69,1.1,69.43,FOOD_POISONING,2.0
27_2010,Narmada,27,2010,29.41,120.0,77.29,MEASLES,1.0
27_2010,Bhavnagar,27,2010,30.34,48.0,72.14,MEASLES,1.0
27_2010,Malappuram,27,2010,24.86,236.8,92.57,TYPHOID,17.0
27_2010,Malappuram,27,2010,24.86,236.8,92.57,HEPATITIS_A,148.0
27_2010,Kozhikode,27,2010,25.57,236.8,91.29,HEPATITIS_A,148.0
28_2010,Biswanath,28,2010,27.34,61.8,87.29,RABIES,17.0
28_2010,Saran,28,2010,31.74,60.7,71.86,DENGUE,17.0
28_2010,Siwan,28,2010,31.92,54.5,70.43,DENGUE,17.0
28_2010,Nuh,28,2010,31.02,58.9,74.71,DENGUE,17.0
28_2010,Kupwara,28,2010,20.64,2.3,66.57,MEASLES,1.0
28_2010,Khunti,28,2010,26.89,20.8,81.43,,17.0
28_2010,Mandya,28,2010,23.82,57.0,82.86,RABIES,17.0
28_2010,Raichur,28,2010,26.89,39.5,77.57,DENGUE,17.0
29_2010,Vijayapura,29,2010,25.73,27.7,81.29,RABIES,17.0
29_2010,Kannur,29,2010,25.72,175.7,91.0,MEASLES,1.0
29_2010,Malappuram,29,2010,25.28,145.5,90.57,HEPATITIS_A,148.0
29_2010,Palakkad,29,2010,25.16,114.1,92.57,MEASLES,1.0
29_2010,Khargone Nagar,29,2010,28.26,70.3,80.29,MEASLES,1.0
29_2010,Khilchipur,29,2010,29.08,33.1,74.57,DENGUE,17.0
29_2010,Ahmednagar,29,2010,24.61,13.2,78.71,DENGUE,17.0
30_2010,Kolhapur,30,2010,23.01,184.7,93.43,MALARIA,19.0
30_2010,Nandurbar,30,2010,27.26,24.6,85.14,DENGUE,17.0
30_2010,Thane,30,2010,26.46,222.0,92.14,DENGUE,17.0
30_2010,Serchhip,30,2010,22.02,82.9,92.71,FOOD_POISONING,2.0
30_2010,Karaikkudi,30,2010,28.91,4.9,69.71,MALARIA,19.0
30_2010,Moth,30,2010,29.49,70.1,83.0,FOOD_POISONING,2.0
30_2010,Huzur,30,2010,28.83,88.6,83.86,SCRUB_TYPHUS,17.0
30_2010,Nalanda,30,2010,30.14,57.5,81.57,DENGUE,17.0
31_2010,Alappuzha,31,2010,25.81,102.5,91.57,FOOD_POISONING,2.0
31_2010,Kollam,31,2010,25.89,84.3,88.71,FOOD_POISONING,2.0
31_2010,Kasaragod,31,2010,24.16,267.0,96.29,RABIES,17.0
31_2010,Aurangabad,31,2010,24.6,64.3,85.43,FOOD_POISONING,2.0
31_2010,Koraput,31,2010,22.24,80.3,92.57,DENGUE,17.0
31_2010,Nabarangpur,31,2010,24.67,71.3,88.0,FOOD_POISONING,2.0
31_2010,Tumkur,31,2010,22.9,36.5,81.71,HEPATITIS_A,148.0
32_2010,Malappuram,32,2010,25.28,76.3,88.0,HEPATITIS_A,148.0
32_2010,Kamrup,32,2010,28.95,63.4,83.86,FOOD_POISONING,2.0
32_2010,Arwal,32,2010,29.99,18.2,75.0,CHICKENPOX,17.0
32_2010,Banka,32,2010,28.88,17.1,80.14,CHICKENPOX,17.0
33_2010,Gopalganj,33,2010,29.79,93.8,85.71,CHICKENPOX,17.0
33_2010,Madhubani,33,2010,29.41,91.9,85.43,CHICKENPOX,17.0
33_2010,Samastipur,33,2010,30.0,82.6,84.57,CHICKENPOX,17.0
33_2010,Janjgir,33,2010,28.26,50.6,82.14,FOOD_POISONING,2.0
34_2010,Bharuch,34,2010,27.91,24.1,85.29,MEASLES,1.0
34_2010,Godda,34,2010,29.14,107.2,86.57,MEASLES,1.0
34_2010,Bagalkote,34,2010,25.19,48.6,83.29,MEASLES,1.0
34_2010,Ahmednagar,34,2010,23.83,24.1,83.0,CHOLERA,23.0
34_2010,Nagpur,34,2010,27.28,50.7,84.86,CHOLERA,23.0
34_2010,Bolangir,34,2010,28.86,34.3,82.71,FOOD_POISONING,2.0
34_2010,Kalahandi,34,2010,28.27,15.4,81.43,FOOD_POISONING,2.0
35_2010,Sas,35,2010,26.66,91.2,90.0,MEASLES,1.0
35_2010,Alwar,35,2010,28.39,25.5,84.29,CHICKENPOX,17.0
35_2010,Banka,35,2010,28.78,51.8,83.71,CHICKENPOX,17.0
35_2010,Khagaria,35,2010,29.11,88.5,84.43,CHICKENPOX,17.0
36_2010,Madhubani,36,2010,28.64,50.2,83.71,CHICKENPOX,17.0
36_2010,Munger,36,2010,27.86,13.4,81.29,CHICKENPOX,17.0
36_2010,Rohtas,36,2010,29.41,27.7,84.14,CHICKENPOX,17.0
36_2010,Samastipur,36,2010,29.43,32.9,82.71,CHICKENPOX,17.0
36_2010,Samastipur,36,2010,29.43,32.9,82.71,MEASLES,1.0
36_2010,Bemetara,36,2010,27.27,96.8,86.71,CHICKENPOX,17.0
36_2010,Jamnagar,36,2010,27.46,231.5,89.0,MEASLES,1.0
36_2010,Panchmahal,36,2010,27.04,63.4,88.86,MEASLES,1.0
37_2010,Ernakulum,37,2010,25.74,121.0,89.29,MALARIA,19.0
37_2010,Malappuram,37,2010,25.2,95.2,89.14,MEASLES,1.0
38_2010,Surveillance,38,2010,28.28,25.5,80.29,HEPATITIS_A,148.0
38_2010,Jamui,38,2010,27.24,57.6,88.71,CHICKENPOX,17.0
38_2010,Katihar,38,2010,27.49,82.2,89.14,CHICKENPOX,17.0
38_2010,Shekhpura,38,2010,27.31,80.1,88.86,MEASLES,1.0
38_2010,Supaul,38,2010,27.05,105.0,89.57,CHICKENPOX,17.0
38_2010,Mahesana,38,2010,27.46,6.9,82.0,CHIKUNGUNYA,17.0
38_2010,Leh,38,2010,10.65,3.7,43.57,MEASLES,1.0
38_2010,Davangere,38,2010,24.04,11.1,82.29,FOOD_POISONING,2.0
39_2010,Kolar,39,2010,24.31,73.9,83.57,CHICKENPOX,17.0
39_2010,Tumkur,39,2010,23.9,71.9,83.14,CHICKENPOX,17.0
39_2010,Acute,39,2010,28.08,33.9,85.0,CHOLERA,23.0
39_2010,Acute,39,2010,28.08,33.9,85.0,MALARIA,19.0
39_2010,Food,39,2010,23.34,44.4,84.0,FOOD_POISONING,2.0
40_2010,Mansa,40,2010,26.58,0.0,72.14,MEASLES,1.0
40_2010,Madhubani,40,2010,27.75,3.3,81.14,CHICKENPOX,17.0
41_2010,Saraikela,41,2010,26.86,25.8,84.0,MEASLES,1.0
41_2010,Tumkur,41,2010,23.87,14.4,83.57,CHICKENPOX,17.0
41_2010,Palghar,41,2010,28.59,24.6,80.43,MEASLES,1.0
41_2010,Kothagudem,41,2010,28.05,39.4,81.29,FOOD_POISONING,2.0
42_2010,Supaul,42,2010,26.63,25.3,82.14,MEASLES,1.0
42_2010,Lohardaga,42,2010,23.75,10.1,77.29,MEASLES,1.0
42_2010,Bagalkot,42,2010,25.61,9.3,71.71,CHIKUNGUNYA,17.0
42_2010,Davangere,42,2010,23.54,8.1,82.71,CHOLERA,23.0
42_2010,Lunglei,42,2010,25.64,70.0,93.14,MEASLES,1.0
42_2010,Deogarh,42,2010,26.13,15.1,82.71,FOOD_POISONING,2.0
42_2010,Muktsar,42,2010,27.39,0.4,61.29,FOOD_POISONING,2.0
43_2010,Muzaffarpur,43,2010,26.97,14.9,82.14,CHICKENPOX,17.0
43_2010,Supaul,43,2010,26.57,7.8,80.14,FOOD_POISONING,2.0
43_2010,Supaul,43,2010,26.57,7.8,80.14,CHICKENPOX,17.0
43_2010,Davangere,43,2010,24.14,27.3,85.29,CHIKUNGUNYA,17.0
43_2010,Sindhudurg,43,2010,24.89,73.4,93.43,MALARIA,19.0
43_2010,Khurda,43,2010,27.1,20.9,74.29,CHICKENPOX,17.0
44_2010,Pondicherry,44,2010,26.88,75.9,84.29,CHICKENPOX,17.0
44_2010,Tumakuru,44,2010,22.58,17.2,83.0,FOOD_POISONING,2.0
44_2010,Kozhikode,44,2010,26.07,58.9,87.0,FOOD_POISONING,2.0
44_2010,Beed,44,2010,24.12,0.1,66.86,MALARIA,19.0
44_2010,Gadchiroli,44,2010,24.56,14.6,69.86,MALARIA,19.0
44_2010,Dindigul,44,2010,26.22,70.7,78.86,DENGUE,17.0
44_2010,Kamareddy,44,2010,24.06,14.1,71.71,FOOD_POISONING,2.0
44_2010,Maharajganj,44,2010,22.76,0.0,72.43,FOOD_POISONING,2.0
45_2010,Darrang,45,2010,24.19,1.9,74.71,SCRUB_TYPHUS,17.0
45_2010,Thane,45,2010,26.89,7.6,72.86,DENGUE,17.0
45_2010,Ghazipur,45,2010,22.7,0.0,76.0,DENGUE,17.0
45_2010,Muzaffar Nagar,45,2010,24.88,26.7,82.86,MEASLES,1.0
45_2010,Chandrapur,45,2010,24.71,5.4,73.57,DENGUE,17.0
45_2010,Washim,45,2010,23.89,1.1,69.86,DENGUE,17.0
45_2010,Adilabad,45,2010,24.7,2.2,74.14,FOOD_POISONING,2.0
46_2010,Bhandara,46,2010,25.75,25.0,80.14,MALARIA,19.0
46_2010,Lakhimpur,46,2010,22.45,0.3,78.29,MEASLES,1.0
46_2010,Lakhimpur,46,2010,22.45,0.3,78.29,LEPTOSPIROSIS,17.0
46_2010,Surat,46,2010,27.58,20.4,76.14,CHOLERA,23.0
46_2010,Mysuru,46,2010,23.01,32.7,85.29,DENGUE,17.0
46_2010,Aurangabad,46,2010,24.53,24.7,81.43,MALARIA,19.0
46_2010,Jalgaon,46,2010,26.89,16.0,74.43,DENGUE,17.0
46_2010,Nandurbar,46,2010,27.47,16.0,71.86,MALARIA,19.0
46_2010,Cuddalore,46,2010,26.62,38.5,85.0,CHOLERA,23.0
46_2010,Virudhunagar,46,2010,26.7,35.4,83.57,DENGUE,17.0
47_2010,Gadchiroli,47,2010,26.04,9.4,82.0,SCRUB_TYPHUS,17.0
47_2010,East,47,2010,21.5,36.9,86.71,DENGUE,17.0
47_2010,Hardoi,47,2010,23.03,9.4,65.14,DENGUE,17.0
47_2010,Kannauj,47,2010,22.91,8.0,67.71,DENGUE,17.0
47_2010,Bongaigaon,47,2010,22.37,3.8,70.71,HEPATITIS_A,148.0
47_2010,Cachar,47,2010,22.15,13.3,81.57,HEPATITIS_A,148.0
47_2010,Kheda,47,2010,26.71,6.7,68.14,CHOLERA,23.0
47_2010,Alappuzha,47,2010,25.61,120.2,90.0,FOOD_POISONING,2.0
48_2010,Chitradurga,48,2010,23.06,6.5,74.71,FOOD_POISONING,2.0
48_2010,Dhemaji,48,2010,19.87,0.2,84.71,SCRUB_TYPHUS,17.0
48_2010,Lakhimpur,48,2010,20.03,0.4,83.29,HEPATITIS_A,148.0
48_2010,Aurangabad,48,2010,23.84,1.5,76.29,DENGUE,17.0
48_2010,Pune,48,2010,23.78,7.2,77.57,DENGUE,17.0
48_2010,Palakkad,48,2010,24.18,81.3,93.14,DENGUE,17.0
48_2010,Roing,48,2010,17.16,1.3,74.86,RABIES,17.0
49_2010,Jamui,49,2010,18.97,0.0,61.14,DENGUE,17.0
49_2010,Munger,49,2010,17.96,0.0,64.0,DENGUE,17.0
49_2010,Mahasamund,49,2010,22.86,0.1,68.57,TYPHOID,17.0
49_2010,Baramulla,49,2010,7.61,0.0,36.43,MEASLES,1.0
49_2010,Samba,49,2010,13.64,0.0,66.71,DENGUE,17.0
49_2010,Chatra,49,2010,18.46,0.0,61.86,MEASLES,1.0
49_2010,Dumka,49,2010,19.98,0.0,62.0,DENGUE,17.0
49_2010,Godda,49,2010,19.08,0.0,67.29,DENGUE,17.0
49_2010,Chikballapur,49,2010,20.7,0.1,78.29,RABIES,17.0
49_2010,Burhanpur,49,2010,24.21,0.3,68.29,DENGUE,17.0
50_2010,Khujner,50,2010,17.95,0.0,64.71,DENGUE,17.0
50_2010,Kolhapur,50,2010,22.79,1.1,66.14,MALARIA,19.0
50_2010,Kolhapur,50,2010,22.79,1.1,66.14,DENGUE,17.0
50_2010,Pune,50,2010,20.84,0.1,72.86,DENGUE,17.0
50_2010,Wardha,50,2010,22.89,0.6,65.29,SCRUB_TYPHUS,17.0
50_2010,Yavatmal,50,2010,23.52,0.0,61.86,DENGUE,17.0
50_2010,Villupuram,50,2010,25.51,26.3,82.43,CHOLERA,23.0
50_2010,Kaimganj,50,2010,16.88,0.0,64.14,DENGUE,17.0
50_2010,Palakkad,50,2010,24.67,6.9,86.43,HEPATITIS_A,148.0
51_2010,Palakkad,51,2010,24.58,1.7,78.86,CHICKENPOX,17.0
51_2010,Barwani,51,2010,18.54,0.0,45.14,MEASLES,1.0
51_2010,Barwani,51,2010,18.54,0.0,45.14,DENGUE,17.0
51_2010,Berasia,51,2010,16.51,0.0,56.43,MEASLES,1.0
51_2010,Tonk,51,2010,14.56,0.0,64.57,SCRUB_TYPHUS,17.0
51_2010,Mariahu,51,2010,16.73,0.0,62.0,SCRUB_TYPHUS,17.0
51_2010,Babina,51,2010,16.09,0.0,60.86,MEASLES,1.0
52_2010,Karimganj,52,2010,17.44,0.0,76.86,MEASLES,1.0
52_2010,Katihar,52,2010,17.17,0.0,63.43,MEASLES,1.0
52_2010,Kheda,52,2010,19.57,0.0,51.43,CHOLERA,23.0
52_2010,Gurgaon,52,2010,14.98,0.0,64.71,MEASLES,1.0
01_2011,Kodagu,1,2011,21.85,0.6,75.29,FOOD_POISONING,2.0
01_2011,Ramanagara,1,2011,21.0,2.2,72.86,FOOD_POISONING,2.0
01_2011,Tumkur,1,2011,20.86,1.0,71.71,FOOD_POISONING,2.0
01_2011,Ahmednagar,1,2011,19.49,0.0,55.0,MALARIA,19.0
01_2011,Koraput,1,2011,16.99,0.0,76.29,FOOD_POISONING,2.0
01_2011,Bathinda,1,2011,12.44,12.1,79.14,CHICKENPOX,17.0
02_2011,Sonitpur,2,2011,16.9,0.0,65.14,MEASLES,1.0
02_2011,Bemetara,2,2011,16.59,0.0,47.57,CHICKENPOX,17.0
02_2011,Dhamtari,2,2011,16.93,0.0,59.29,CHICKENPOX,17.0
02_2011,Mungeli,2,2011,16.3,0.0,43.86,CHICKENPOX,17.0
02_2011,Gurgaon,2,2011,10.22,0.0,82.71,MEASLES,1.0
02_2011,Belagavi,2,2011,22.46,0.0,50.57,,17.0
02_2011,Dharwad,2,2011,22.2,0.0,53.57,,17.0
03_2011,Haveri,3,2011,21.06,0.0,43.0,CHOLERA,23.0
03_2011,Kolar,3,2011,19.58,0.0,62.0,MEASLES,1.0
03_2011,Mysuru,3,2011,20.53,0.0,54.71,CHOLERA,23.0
03_2011,Shivamogga,3,2011,21.43,0.0,43.86,,17.0
03_2011,Udupi,3,2011,26.33,0.0,59.29,DENGUE,17.0
03_2011,Cuttack,3,2011,19.49,0.0,68.86,HEPATITIS_A,148.0
03_2011,Jaisalmer,3,2011,15.01,0.0,42.57,MEASLES,1.0
04_2011,Kamrup,4,2011,14.79,0.3,79.43,CHICKENPOX,17.0
04_2011,Araria,4,2011,15.64,0.0,66.57,CHICKENPOX,17.0
04_2011,Darbhanga,4,2011,15.09,0.0,66.0,,17.0
05_2011,Janjgir,5,2011,22.12,0.0,53.29,FOOD_POISONING,2.0
05_2011,Korba,5,2011,22.3,0.0,52.43,FOOD_POISONING,2.0
05_2011,Gandhinagar,5,2011,21.03,0.0,43.71,CHICKENPOX,17.0
05_2011,Godda,5,2011,18.02,1.1,61.29,MEASLES,1.0
05_2011,Bagalkot,5,2011,24.11,0.0,35.71,CHICKENPOX,17.0
06_2011,Kolhapur,6,2011,23.95,0.0,39.57,FOOD_POISONING,2.0
06_2011,Ludhiana,6,2011,15.72,0.3,78.14,MEASLES,1.0
06_2011,Dibrugarh,6,2011,17.59,0.0,80.57,MEASLES,1.0
06_2011,Araria,6,2011,18.81,0.0,65.14,CHICKENPOX,17.0
07_2011,Munger,7,2011,19.12,0.0,53.71,CHICKENPOX,17.0
07_2011,Junagarh,7,2011,23.29,0.0,44.14,CHIKUNGUNYA,17.0
07_2011,Jamnagar,7,2011,22.45,0.0,62.29,MEASLES,1.0
07_2011,Alwar,7,2011,18.56,0.0,51.29,MEASLES,1.0
08_2011,Hospital Yingkiong,8,2011,17.09,77.7,85.43,FOOD_POISONING,2.0
08_2011,Darrang,8,2011,20.37,20.2,73.14,CHICKENPOX,17.0
08_2011,Kamrup,8,2011,20.39,13.2,71.71,FOOD_POISONING,2.0
08_2011,Nagaon,8,2011,20.44,1.7,73.0,FOOD_POISONING,2.0
08_2011,Janjgir,8,2011,23.63,17.7,52.43,FOOD_POISONING,2.0
08_2011,Raipur,8,2011,23.64,9.4,55.14,HEPATITIS_A,148.0
09_2011,Amreli,9,2011,23.84,0.0,37.43,FOOD_POISONING,2.0
09_2011,Davangere,9,2011,24.89,0.6,55.0,CHICKENPOX,17.0
09_2011,Tumkur,9,2011,23.79,7.1,67.29,CHICKENPOX,17.0
09_2011,Ratnagiri,9,2011,24.16,0.0,63.29,MEASLES,1.0
09_2011,Yadadri,9,2011,23.79,12.5,73.86,,17.0
09_2011,Kothagudem,9,2011,25.62,6.2,71.0,FOOD_POISONING,2.0
10_2011,Jahanabad,10,2011,24.44,0.0,46.29,CHICKENPOX,17.0
10_2011,Sheohar,10,2011,22.89,0.0,44.57,CHICKENPOX,17.0
10_2011,Tumkur,10,2011,23.98,0.0,35.86,CHICKENPOX,17.0
10_2011,Bhandara,10,2011,26.19,0.4,48.57,HEPATITIS_A,148.0
10_2011,Jalna,10,2011,25.72,1.7,52.29,MEASLES,1.0
11_2011,Jaisalmer,11,2011,23.34,0.0,25.0,MEASLES,1.0
11_2011,Anand,11,2011,26.03,0.0,31.71,MEASLES,1.0
11_2011,Faridkot,11,2011,19.06,1.1,59.57,HEPATITIS_A,148.0
11_2011,Adilabad,11,2011,29.47,0.0,30.0,FOOD_POISONING,2.0
11_2011,Nalgonda,11,2011,28.38,0.0,44.86,DENGUE,17.0
12_2011,Virudhunagar,12,2011,29.7,0.5,53.71,MALARIA,19.0
12_2011,Virudhunagar,12,2011,29.7,0.5,53.71,DENGUE,17.0
